126,0 108,0 531,0 49,0 21,994136291600572
123,0 527,0 27,0 43,0 51,06237020316047
106,0 1349,0 708,0 78,0 24,999999999999908
99,0 1361,0 627,0 97,0 24,999999999999908
49,0 601,0 48,0 58,0 51,81799261743087
57,0 165,0 84,0 49,0 52,85532504609575
-7,0 1062,0 521,0 58,0 47,18408458235501
109,0 938,0 619,0 41,0 24,99999680319999
74,0 487,0 500,0 28,0 34,99999999999993
49,0 629,0 291,0 94,0 30,379172876684237
54,0 1005,0 108,0 129,0 53,25434822242512
-7,0 525,0 656,0 25,0 52,85532504609575
67,0 1465,0 188,0 26,0 53,286695542510316
41,0 795,0 87,0 28,0 52,92126831489973
55,0 60,0 317,0 33,0 25,000023808840886
105,0 1249,0 725,0 90,0 24,999999999999908
119,0 9,0 454,0 134,0 12,536552931244039
47,0 1473,0 122,0 0,0 53,31330661322691
-8,0 1447,0 444,0 26,0 53,09386240601527
137,0 1293,0 166,0 42,0 53,31330661322691
39,0 689,0 225,0 13,0 52,6354612817234
127,0 232,0 415,0 48,0 25,000014697443817
57,0 1370,0 629,0 104,0 24,999999999999908
12,0 1188,0 161,0 119,0 53,31330661322691
43,0 53,0 500,0 2,0 25,00000995997999
-11,0 1268,0 176,0 127,0 53,31330661322691
-1,0 160,0 642,0 48,0 33,03836868525094
67,0 1173,0 36,0 114,0 51,39659398939376
116,0 1378,0 525,0 36,0 39,3364364403531
103,0 215,0 222,0 47,0 52,712214767860395
0,0 1184,0 457,0 41,0 51,87567415576177
-9,0 9,0 182,0 47,0 53,3117943922988
120,0 1153,0 647,0 27,0 24,999999999999908
18,0 1110,0 698,0 61,0 34,99999955164077
-11,0 989,0 395,0 2,0 53,31330661322691
77,0 245,0 240,0 134,0 52,206648817635674
37,0 1061,0 345,0 24,0 52,112905587093564
71,0 381,0 254,0 73,0 48,79006799715752
-13,0 633,0 486,0 104,0 50,077367202169484
0,0 1080,0 550,0 20,0 43,45901308076265
17,0 63,0 472,0 67,0 25,94814585627369
91,0 1248,0 538,0 14,0 36,14704205751431
96,0 259,0 384,0 3,0 24,999988841899054
130,0 391,0 711,0 55,0 22,151049893051102
9,0 1082,0 213,0 110,0 52,92126831489973
18,0 76,0 499,0 45,0 35,000025087943754
-15,0 288,0 781,0 133,0 53,31330661322691
125,0 794,0 529,0 45,0 36,73562561998943
2,0 1117,0 659,0 47,0 34,99997570823638
137,0 1238,0 583,0 60,0 28,422999482456213
106,0 1198,0 746,0 54,0 24,999999999999908
18,0 113,0 734,0 51,0 24,75296255468029
10,0 63,0 167,0 138,0 53,31330661322691
49,0 824,0 747,0 44,0 24,999999999999815
90,0 328,0 95,0 76,0 53,07669674352555
108,0 1210,0 337,0 34,0 51,95807938540352
126,0 1174,0 545,0 13,0 34,70142901458711
15,0 662,0 429,0 83,0 35,000000155083285
51,0 943,0 262,0 80,0 47,59146917486254
128,0 823,0 592,0 2,0 26,998063124305293
-18,0 1326,0 534,0 9,0 53,31330661322691
62,0 22,0 414,0 16,0 25,000002749352955
54,0 1143,0 715,0 137,0 24,999999999999908
47,0 645,0 171,0 103,0 53,31330661322691
26,0 367,0 743,0 50,0 31,857643067941687
13,0 406,0 576,0 70,0 27,685714285714003
-2,0 429,0 397,0 6,0 50,94788714524215
78,0 371,0 143,0 19,0 53,31330661322691
-18,0 1106,0 542,0 130,0 46,119450571390935
127,0 1048,0 490,0 133,0 34,9999483993789
130,0 1094,0 107,0 14,0 53,244477764587856
83,0 167,0 764,0 26,0 12,625652000899683
63,0 1285,0 232,0 44,0 52,44414799351587
64,0 980,0 21,0 103,0 50,83192616009996
-5,0 634,0 378,0 114,0 48,20038178688816
97,0 507,0 386,0 53,0 33,32449761749653
115,0 225,0 584,0 121,0 7,284105393323134
126,0 346,0 307,0 104,0 23,19747748458421
135,0 167,0 317,0 22,0 25,000023808840886
130,0 1337,0 6,0 125,0 50,23284684129435
90,0 259,0 305,0 38,0 25,000030524309615
2,0 1117,0 490,0 64,0 37,1984304793483
54,0 869,0 17,0 93,0 50,675258103789936
85,0 341,0 412,0 11,0 31,01581736274824
7,0 785,0 223,0 13,0 52,686998914533625
57,0 1318,0 446,0 115,0 35,00000875053504
134,0 1001,0 599,0 41,0 25,219401713807727
84,0 653,0 300,0 46,0 38,686077924718404
109,0 677,0 406,0 76,0 31,544633404195828
85,0 62,0 85,0 119,0 52,87773932248514
89,0 1103,0 427,0 108,0 34,99999999999969
117,0 745,0 628,0 132,0 25,000021406277853
127,0 752,0 213,0 112,0 52,92126831489973
-4,0 313,0 331,0 15,0 49,575409842603655
4,0 854,0 133,0 73,0 53,31330661322691
40,0 932,0 325,0 46,0 51,58081631172601
9,0 711,0 760,0 68,0 35,00003032107662
124,0 1109,0 214,0 25,0 52,89972309529967
98,0 811,0 761,0 32,0 25,000006076647935
79,0 644,0 179,0 104,0 53,31330661322691
125,0 468,0 444,0 140,0 25,0
53,0 1188,0 422,0 121,0 34,99998553237538
135,0 401,0 151,0 87,0 53,31330661322691
-14,0 783,0 676,0 79,0 53,31330661322691
-10,0 458,0 643,0 52,0 53,31330661322691
97,0 1194,0 785,0 112,0 24,999999999999908
79,0 1218,0 486,0 108,0 34,99999999999976
-3,0 1410,0 572,0 22,0 46,68668651509367
37,0 202,0 494,0 56,0 23,194890916302796
-8,0 371,0 28,0 6,0 53,09386240601527
128,0 419,0 782,0 66,0 12,65090067101376
-3,0 112,0 584,0 66,0 41,74972082203926
-16,0 1014,0 250,0 20,0 53,31330661322691
137,0 809,0 301,0 134,0 35,000000192191315
38,0 1490,0 276,0 140,0 50,94788714524215
131,0 1158,0 266,0 126,0 46,174144945452916
23,0 73,0 718,0 4,0 24,999996179423594
20,0 757,0 15,0 24,0 50,59607538461577
-12,0 176,0 147,0 0,0 53,31330661322691
17,0 13,0 163,0 64,0 53,31330661322691
84,0 501,0 115,0 107,0 53,302960447664105
52,0 462,0 399,0 97,0 24,999994523923448
81,0 1383,0 421,0 99,0 34,999997058150335
57,0 1064,0 54,0 134,0 52,01681965093746
24,0 1151,0 529,0 123,0 35,00001721005812
127,0 389,0 777,0 114,0 5,000067286348501
94,0 876,0 320,0 52,0 48,03021593015448
104,0 300,0 782,0 73,0 5,000183224532339
-7,0 260,0 233,0 130,0 52,85532504609575
35,0 686,0 223,0 5,0 52,686998914533625
126,0 723,0 386,0 129,0 34,999969475689824
113,0 726,0 344,0 111,0 34,99997422641561
111,0 837,0 48,0 121,0 51,81799261743087
45,0 759,0 597,0 72,0 25,40695510885234
116,0 663,0 550,0 47,0 34,95285423049501
37,0 1246,0 65,0 39,0 52,357306578917566
-13,0 590,0 202,0 78,0 53,31330661322691
94,0 481,0 103,0 100,0 53,19828570142356
11,0 419,0 17,0 47,0 50,675258103789936
26,0 1358,0 62,0 20,0 52,26776821296005
93,0 943,0 232,0 110,0 52,44414799351587
-11,0 612,0 169,0 57,0 53,31330661322691
39,0 264,0 573,0 121,0 8,644765988600078
89,0 588,0 28,0 38,0 51,10020586991727
61,0 11,0 164,0 78,0 53,31330661322691
60,0 1022,0 411,0 35,0 52,206648817635674
-17,0 1112,0 781,0 133,0 53,31330661322691
99,0 1146,0 628,0 6,0 24,999999999999908
93,0 834,0 35,0 15,0 51,36016574519023
6,0 796,0 443,0 115,0 35,00000007208146
13,0 1211,0 656,0 62,0 34,9999900400197
-9,0 7,0 429,0 107,0 53,25434822242512
40,0 1335,0 430,0 127,0 35,00002483577485
120,0 362,0 630,0 5,0 23,973862735440573
-1,0 1371,0 337,0 44,0 51,7006823260191
39,0 1224,0 524,0 101,0 31,82311054478166
110,0 744,0 364,0 20,0 51,65303604153983
67,0 1369,0 642,0 54,0 24,999999999999908
-12,0 967,0 460,0 25,0 53,31330661322691
18,0 384,0 709,0 105,0 24,650549037363586
54,0 1424,0 114,0 47,0 53,29833171467398
58,0 789,0 723,0 111,0 24,9999926843867
85,0 976,0 22,0 106,0 50,87075637732927
72,0 1066,0 550,0 5,0 33,76309138843845
-11,0 239,0 196,0 92,0 53,31330661322691
11,0 898,0 505,0 122,0 35,00000007646316
135,0 802,0 505,0 128,0 33,795999901840496
-6,0 356,0 791,0 0,0 52,555490336435945
50,0 1108,0 246,0 77,0 52,01681965093746
1,0 846,0 755,0 63,0 34,99998263006043
22,0 907,0 367,0 45,0 51,641061477533455
9,0 1083,0 286,0 137,0 42,430878580290404
101,0 1331,0 540,0 125,0 29,827940775940867
40,0 627,0 498,0 119,0 26,366825088322734
79,0 752,0 518,0 37,0 39,855672725299975
133,0 871,0 146,0 50,0 53,31330661322691
103,0 551,0 286,0 65,0 32,97736957065493
-11,0 608,0 360,0 9,0 53,31330661322691
9,0 866,0 284,0 97,0 39,64622532288211
17,0 1278,0 55,0 5,0 52,04910640904622
59,0 249,0 309,0 58,0 22,367152926099664
114,0 1340,0 559,0 18,0 32,202594922128725
56,0 525,0 204,0 111,0 53,09386240601527
32,0 706,0 769,0 136,0 24,999967984409686
-3,0 1224,0 781,0 138,0 46,68668651509367
41,0 245,0 750,0 69,0 5,441250000000009
134,0 1216,0 742,0 107,0 24,999999999999908
33,0 287,0 400,0 81,0 12,566675303262334
65,0 323,0 108,0 77,0 53,25434822242512
19,0 320,0 476,0 80,0 28,0078124999999
74,0 896,0 372,0 119,0 35,000012293769025
51,0 339,0 760,0 34,0 22,713070336881046
35,0 610,0 403,0 34,0 35,492194137691136
70,0 1443,0 57,0 27,0 52,112905587093564
-10,0 475,0 329,0 39,0 53,31330661322691
34,0 200,0 452,0 53,0 24,201484619371758
136,0 655,0 264,0 129,0 43,83608576140793
30,0 1115,0 137,0 12,0 53,31330661322691
75,0 1277,0 58,0 22,0 52,14442434862516
39,0 812,0 594,0 69,0 25,996588540194654
80,0 1346,0 1,0 132,0 50,02672700941396
67,0 669,0 583,0 115,0 24,0546830995573
126,0 715,0 741,0 88,0 25,000014461433555
2,0 1085,0 272,0 130,0 44,02387639705766
-1,0 1080,0 615,0 96,0 39,05082700582533
10,0 659,0 287,0 90,0 38,683999974213066
32,0 475,0 402,0 97,0 25,0000081781803
-18,0 1455,0 28,0 14,0 53,31330661322691
42,0 927,0 790,0 31,0 24,999997906405408
29,0 78,0 436,0 102,0 20,650053846168515
12,0 787,0 152,0 1,0 53,31330661322691
44,0 757,0 387,0 51,0 49,607258454771625
103,0 341,0 454,0 57,0 28,372088356086635
65,0 894,0 556,0 46,0 32,70877713178515
124,0 207,0 724,0 14,0 12,60787489756896
7,0 1396,0 696,0 33,0 35,00000714856909
16,0 295,0 602,0 60,0 20,999947826046146
105,0 1484,0 33,0 16,0 51,28679049730792
119,0 349,0 619,0 72,0 5,000220485626567
116,0 134,0 46,0 54,0 51,74988185692212
58,0 952,0 793,0 19,0 24,99999999999993
29,0 1500,0 100,0 60,0 53,15702327058709
82,0 65,0 665,0 80,0 5,000057142857137
110,0 462,0 566,0 124,0 18,065797895393573
118,0 553,0 746,0 13,0 25,00000567878698
7,0 1403,0 400,0 46,0 51,58081631172601
14,0 897,0 197,0 138,0 53,19828570142356
110,0 1217,0 671,0 20,0 24,999999999999908
6,0 947,0 615,0 78,0 34,99998918630587
132,0 1253,0 37,0 27,0 51,43282319771416
-7,0 124,0 64,0 80,0 52,85532504609575
11,0 334,0 662,0 118,0 22,279017933374764
96,0 494,0 73,0 42,0 52,582494353506554
96,0 735,0 56,0 108,0 52,081136222338216
103,0 1291,0 418,0 31,0 52,41139273453467
-9,0 218,0 721,0 80,0 53,25434822242512
-2,0 742,0 425,0 110,0 38,985098736706206
111,0 381,0 796,0 1,0 24,574543736109597
126,0 292,0 424,0 101,0 12,564022607440375
116,0 909,0 722,0 54,0 24,999997595555495
126,0 586,0 645,0 91,0 5,000118956480776
89,0 243,0 638,0 94,0 5,000184676246008
-7,0 197,0 388,0 70,0 52,85532504609575
6,0 546,0 589,0 122,0 26,36291286560098
109,0 1010,0 496,0 131,0 35,00003886062257
58,0 1370,0 13,0 21,0 50,516278701504596
90,0 456,0 518,0 71,0 22,173919254658397
88,0 1311,0 15,0 6,0 50,59607538461577
102,0 1134,0 722,0 94,0 24,999999999999908
-2,0 640,0 150,0 52,0 53,31330661322691
74,0 920,0 547,0 134,0 27,30436283015831
30,0 1360,0 232,0 105,0 52,44414799351587
21,0 1184,0 166,0 17,0 53,31330661322691
95,0 1158,0 512,0 104,0 33,319310717029836
122,0 1274,0 191,0 70,0 53,263523408490066
34,0 833,0 269,0 77,0 45,10447685893973
111,0 140,0 648,0 124,0 5,0001245031125885
73,0 1398,0 314,0 134,0 35,000000192191315
95,0 1007,0 39,0 58,0 51,504678525290785
6,0 1388,0 784,0 128,0 34,99998918630587
119,0 1475,0 90,0 58,0 52,983175621491974
31,0 125,0 706,0 9,0 12,563864029332839
67,0 408,0 206,0 138,0 53,05900638052184
92,0 1084,0 721,0 113,0 24,999999999999908
100,0 1253,0 13,0 31,0 50,516278701504596
111,0 89,0 5,0 110,0 50,191866162608605
134,0 1385,0 500,0 108,0 34,9999900400197
102,0 710,0 494,0 42,0 51,28679049730792
3,0 853,0 256,0 84,0 49,72053275300369
67,0 1073,0 644,0 9,0 24,999999999999908
54,0 925,0 240,0 92,0 52,206648817635674
108,0 788,0 503,0 70,0 34,400747393938914
118,0 466,0 58,0 23,0 52,14442434862516
126,0 1063,0 677,0 80,0 24,999999999999908
42,0 710,0 548,0 77,0 29,999999999999446
10,0 276,0 645,0 15,0 24,99999989819945
137,0 1428,0 452,0 53,0 46,58561968601576
76,0 770,0 505,0 121,0 34,069086127597316
62,0 182,0 330,0 94,0 12,591666964285752
121,0 1112,0 543,0 62,0 30,829641899742786
116,0 165,0 70,0 36,0 52,50047147846389
14,0 107,0 723,0 120,0 12,61111864535915
-3,0 564,0 578,0 136,0 43,539386326338665
71,0 363,0 427,0 133,0 23,419435367248035
138,0 122,0 380,0 77,0 12,618356164383558
113,0 8,0 18,0 43,0 50,714683270168536
36,0 376,0 333,0 105,0 24,438417447049193
129,0 110,0 603,0 61,0 8,781961496780854
72,0 738,0 71,0 95,0 52,528146868874295
36,0 1325,0 357,0 115,0 34,9999881598823
135,0 1489,0 356,0 35,0 52,206648817635674
90,0 1364,0 118,0 122,0 53,3117943922988
80,0 137,0 751,0 57,0 10,398499078062676
85,0 265,0 383,0 19,0 24,999976308244428
91,0 151,0 744,0 86,0 5,000084665710382
7,0 797,0 572,0 21,0 38,27145400327436
98,0 778,0 451,0 127,0 35,00002483577485
133,0 889,0 518,0 24,0 41,900279883200795
-11,0 760,0 14,0 108,0 53,31330661322691
126,0 897,0 136,0 71,0 53,31330661322691
45,0 439,0 747,0 40,0 24,999990293337905
7,0 879,0 442,0 91,0 35,00000670706045
123,0 1184,0 486,0 83,0 34,999999999999844
35,0 1486,0 482,0 62,0 38,19339421824743
11,0 476,0 201,0 113,0 53,1420819112633
103,0 342,0 541,0 118,0 19,74130245076491
79,0 876,0 747,0 68,0 24,99999994099644
43,0 383,0 323,0 16,0 34,10798639595062
92,0 697,0 728,0 101,0 24,54515496665226
15,0 1103,0 110,0 134,0 53,27198756747962
-7,0 223,0 487,0 139,0 52,85532504609575
94,0 240,0 147,0 125,0 53,31330661322691
91,0 1104,0 340,0 120,0 35,00000007646316
137,0 1175,0 88,0 21,0 52,942366702997234
18,0 1464,0 29,0 136,0 51,137859719099154
22,0 366,0 204,0 34,0 53,09386240601527
30,0 910,0 383,0 38,0 52,04450208764857
9,0 631,0 708,0 106,0 26,611389558078386
106,0 1451,0 663,0 69,0 24,999999999999908
1,0 228,0 489,0 112,0 25,000017369938988
31,0 300,0 759,0 108,0 5,000183224532339
-1,0 761,0 685,0 73,0 39,05082700582533
116,0 503,0 597,0 46,0 25,455172166201507
1,0 1299,0 349,0 20,0 52,18809587217066
64,0 1430,0 745,0 85,0 24,999999999999908
74,0 831,0 165,0 108,0 53,31330661322691
121,0 328,0 464,0 17,0 29,201773835919845
62,0 745,0 411,0 7,0 51,6634942430969
72,0 224,0 238,0 39,0 52,26776821296005
85,0 1259,0 390,0 55,0 44,037884673008385
2,0 191,0 691,0 133,0 12,542449746383653
-11,0 1429,0 30,0 66,0 53,31330661322691
50,0 449,0 642,0 135,0 5,000414746543776
135,0 1491,0 398,0 75,0 34,99999999999976
140,0 399,0 774,0 63,0 16,15028694833998
34,0 711,0 606,0 43,0 24,999969678922685
-10,0 1001,0 354,0 116,0 43,36217895368923
26,0 83,0 562,0 42,0 28,105859958718145
40,0 691,0 286,0 87,0 37,39375719160234
124,0 571,0 421,0 42,0 34,999999999999524
46,0 952,0 131,0 84,0 53,31330661322691
71,0 1068,0 448,0 139,0 35,00039533376486
122,0 296,0 74,0 76,0 52,60915327194657
126,0 265,0 627,0 20,0 12,578721898312047
140,0 603,0 109,0 124,0 53,263523408490066
-9,0 950,0 460,0 23,0 53,25434822242512
80,0 390,0 665,0 140,0 25,0
-16,0 1045,0 492,0 96,0 42,50971260097104
6,0 443,0 23,0 90,0 50,90940957511375
140,0 166,0 323,0 59,0 21,730181898638968
94,0 683,0 337,0 81,0 32,44000111989387
34,0 961,0 735,0 132,0 24,99998779734055
117,0 1312,0 182,0 92,0 53,3117943922988
14,0 497,0 324,0 41,0 51,69473268747783
50,0 336,0 245,0 114,0 52,049106409046225
70,0 664,0 576,0 15,0 34,94536115260472
108,0 266,0 404,0 32,0 25,00002380884088
23,0 958,0 563,0 12,0 38,494524817615826
107,0 151,0 410,0 28,0 24,999999999999996
0,0 1376,0 585,0 108,0 35,00005755273877
86,0 412,0 488,0 4,0 34,99999999999967
26,0 1265,0 457,0 130,0 35,00000012190424
-18,0 295,0 33,0 76,0 53,31330661322691
-13,0 952,0 651,0 103,0 53,31330661322691
-16,0 868,0 227,0 21,0 53,31330661322691
-7,0 675,0 318,0 53,0 50,23132276181479
128,0 1094,0 108,0 15,0 53,25434822242512
79,0 165,0 287,0 71,0 29,565840226697095
-13,0 283,0 525,0 111,0 53,31330661322691
-12,0 784,0 737,0 97,0 53,31330661322691
60,0 528,0 769,0 117,0 5,00007703460699
63,0 286,0 237,0 30,0 52,297907608695816
118,0 136,0 23,0 53,0 50,90940957511375
116,0 753,0 585,0 66,0 28,396699171819904
-17,0 1307,0 794,0 112,0 53,31330661322691
55,0 531,0 402,0 140,0 25,0
125,0 316,0 171,0 9,0 53,31330661322691
-16,0 539,0 620,0 0,0 53,31330661322691
-12,0 868,0 319,0 115,0 44,81862995920806
135,0 280,0 66,0 126,0 52,38655719907776
52,0 93,0 23,0 135,0 50,90940957511375
69,0 843,0 644,0 13,0 25,000004633876422
109,0 132,0 599,0 77,0 5,165842622950908
116,0 1295,0 416,0 131,0 35,00003886062257
20,0 602,0 499,0 30,0 52,1694383775357
132,0 1499,0 558,0 47,0 32,370108486262076
11,0 1459,0 523,0 27,0 44,50507718396422
5,0 370,0 476,0 29,0 47,25243945934582
102,0 314,0 471,0 44,0 27,111444342568188
-3,0 1185,0 397,0 46,0 51,58081631172601
117,0 936,0 716,0 96,0 24,999999999999876
140,0 1001,0 244,0 85,0 52,081136222338216
55,0 490,0 731,0 100,0 5,000077955825032
64,0 595,0 586,0 0,0 26,43547855605994
40,0 516,0 238,0 106,0 52,26776821296005
139,0 1236,0 410,0 40,0 51,93266460430464
89,0 1202,0 302,0 71,0 34,99999999999965
-13,0 285,0 727,0 4,0 53,31330661322691
76,0 741,0 543,0 130,0 29,041731952803776
29,0 855,0 188,0 26,0 53,286695542510316
35,0 752,0 689,0 16,0 24,999999999999975
79,0 131,0 682,0 42,0 12,591666964285752
110,0 1356,0 592,0 19,0 26,641960049232388
92,0 452,0 667,0 56,0 21,544124999999745
123,0 1332,0 731,0 110,0 24,999999999999908
63,0 700,0 425,0 28,0 51,17533135509436
86,0 693,0 404,0 79,0 33,939584411756215
5,0 166,0 476,0 99,0 25,000015375235158
-6,0 1269,0 308,0 79,0 44,208219890049676
-2,0 307,0 656,0 27,0 38,835794534846755
139,0 1,0 391,0 68,0 14,546114663086234
99,0 564,0 45,0 5,0 51,71548705302134
38,0 88,0 173,0 23,0 53,31330661322691
123,0 266,0 288,0 63,0 28,874202011629276
129,0 509,0 620,0 104,0 5,00007272727273
111,0 156,0 13,0 59,0 50,516278701504596
73,0 1363,0 155,0 29,0 53,31330661322691
17,0 595,0 258,0 27,0 51,61102201405208
85,0 1187,0 604,0 130,0 24,999999999999908
89,0 12,0 297,0 42,0 26,84365290275264
76,0 760,0 124,0 109,0 53,31330661322691
55,0 1128,0 382,0 89,0 34,999999999999844
10,0 1279,0 333,0 10,0 51,87853100838963
-11,0 925,0 546,0 25,0 53,31330661322691
65,0 31,0 674,0 43,0 12,588739727158861
104,0 32,0 719,0 80,0 5,000057142857137
11,0 466,0 334,0 126,0 35,00000009235183
82,0 1150,0 352,0 79,0 35,0000000701843
68,0 647,0 266,0 35,0 46,174144945452916
95,0 191,0 646,0 42,0 12,591666964285752
81,0 718,0 335,0 125,0 34,9999720066163
63,0 933,0 378,0 2,0 52,681911334950534
74,0 183,0 515,0 30,0 23,915183341384772
80,0 857,0 310,0 67,0 36,08057474349129
54,0 458,0 713,0 111,0 5,0000921718810805
38,0 884,0 629,0 33,0 25,000010770104023
66,0 971,0 654,0 127,0 25,000000723804217
135,0 437,0 287,0 139,0 43,73454063946596
135,0 466,0 401,0 98,0 25,00000519162189
118,0 1007,0 394,0 99,0 34,99999999999977
138,0 1087,0 502,0 65,0 36,25837187855425
119,0 768,0 125,0 11,0 53,31330661322691
84,0 588,0 523,0 59,0 24,6081843044894
131,0 243,0 24,0 138,0 50,94788714524215
127,0 1286,0 652,0 114,0 24,999999999999908
124,0 230,0 322,0 114,0 12,58341463414638
52,0 1340,0 68,0 126,0 52,44414799351587
101,0 677,0 376,0 5,0 42,91674581046526
-18,0 175,0 517,0 59,0 53,31330661322691
109,0 1228,0 627,0 8,0 24,999999999999908
95,0 284,0 787,0 62,0 8,366273518555781
46,0 1011,0 385,0 0,0 52,7855673222394
76,0 1086,0 385,0 59,0 40,09204092129478
35,0 1119,0 351,0 118,0 35,000013139490406
137,0 981,0 28,0 94,0 51,10020586991727
-10,0 862,0 482,0 38,0 53,31330661322691
120,0 431,0 119,0 114,0 53,31300169716663
5,0 311,0 521,0 137,0 26,29860605534469
84,0 691,0 289,0 54,0 42,19805316205343
136,0 1407,0 761,0 20,0 24,999999999999908
63,0 1360,0 416,0 120,0 34,99999999999976
82,0 559,0 135,0 44,0 53,31330661322691
48,0 844,0 559,0 89,0 28,225366647646013
44,0 1460,0 718,0 7,0 24,9999939680095
22,0 1245,0 23,0 65,0 50,90940957511375
-2,0 586,0 699,0 115,0 38,83190894312782
120,0 818,0 64,0 42,0 52,32775520034079
72,0 155,0 91,0 108,0 53,00287113471245
93,0 1333,0 61,0 114,0 52,23734677696442
9,0 280,0 47,0 9,0 51,784051237682505
95,0 1324,0 259,0 13,0 51,575784727674176
94,0 775,0 518,0 6,0 40,676920151216585
134,0 264,0 288,0 58,0 29,487681307332075
-15,0 902,0 769,0 24,0 53,31330661322691
72,0 1212,0 726,0 70,0 24,999999999999908
62,0 1161,0 664,0 35,0 24,999999999999908
107,0 889,0 408,0 109,0 34,999994033916934
78,0 1286,0 263,0 137,0 47,23757721012463
107,0 113,0 126,0 99,0 53,31330661322691
115,0 581,0 633,0 28,0 25,000009665349157
88,0 799,0 293,0 92,0 36,88536973540659
136,0 304,0 401,0 74,0 14,49342968386956
17,0 1461,0 200,0 39,0 53,15702327058709
15,0 964,0 131,0 66,0 53,31330661322691
111,0 1343,0 655,0 12,0 24,999999999999908
-8,0 899,0 438,0 60,0 46,69933898800823
82,0 727,0 688,0 16,0 24,999974366430255
97,0 1010,0 15,0 87,0 50,59607538461577
122,0 1057,0 102,0 42,0 53,18514585333477
58,0 968,0 546,0 58,0 31,16955561572368
1,0 1163,0 430,0 131,0 35,00003886062257
75,0 689,0 72,0 95,0 52,555490336435945
51,0 1231,0 390,0 5,0 52,85532504609575
1,0 165,0 298,0 122,0 26,322574059490446
117,0 941,0 653,0 0,0 24,999998487084923
72,0 1023,0 731,0 68,0 24,999999999999908
6,0 837,0 229,0 130,0 52,528146868874295
-16,0 819,0 95,0 79,0 53,31330661322691
-6,0 993,0 87,0 18,0 52,92126831489973
21,0 936,0 321,0 136,0 34,99999999999946
68,0 1432,0 637,0 20,0 24,999999999999908
130,0 233,0 562,0 60,0 18,107205157932942
59,0 80,0 489,0 108,0 12,648788551992547
121,0 557,0 494,0 90,0 25,00000851972653
67,0 1098,0 460,0 30,0 52,46037008276725
130,0 115,0 356,0 128,0 12,57058823529419
1,0 800,0 131,0 13,0 53,31330661322691
18,0 224,0 244,0 112,0 52,081136222338216
125,0 274,0 459,0 98,0 12,573835851666889
29,0 1385,0 483,0 77,0 34,99999999999972
132,0 1021,0 83,0 121,0 52,832483718334366
138,0 843,0 357,0 59,0 40,09204092129478
17,0 768,0 76,0 59,0 52,66141232157275
118,0 550,0 726,0 77,0 5,000054794520556
22,0 809,0 777,0 19,0 34,9999876855903
20,0 1447,0 80,0 105,0 52,761506883604895
114,0 867,0 408,0 107,0 34,99999626733085
73,0 1419,0 284,0 29,0 50,80862242828169
51,0 1234,0 39,0 132,0 51,504678525290785
-4,0 522,0 400,0 44,0 51,81799261743087
43,0 694,0 469,0 4,0 48,46082876166503
-1,0 698,0 772,0 26,0 39,05082700582533
80,0 113,0 252,0 1,0 50,62070553679492
69,0 68,0 282,0 86,0 33,78342702190862
27,0 318,0 561,0 57,0 28,99979443581458
97,0 1416,0 506,0 105,0 34,131702108759946
76,0 1265,0 485,0 33,0 52,310732961397804
74,0 380,0 50,0 82,0 51,885223244116915
-5,0 1408,0 108,0 109,0 53,25434822242512
82,0 157,0 326,0 58,0 22,367152926099664
-17,0 1011,0 28,0 22,0 53,31330661322691
30,0 916,0 690,0 28,0 25,000046302436918
53,0 727,0 583,0 28,0 30,372987292749155
8,0 136,0 164,0 88,0 53,31330661322691
117,0 338,0 207,0 65,0 53,04080168776397
63,0 812,0 303,0 96,0 35,000032015589994
-2,0 192,0 638,0 48,0 38,83190894312782
-15,0 1487,0 702,0 3,0 53,31330661322691
119,0 291,0 95,0 32,0 53,07669674352555
12,0 1327,0 342,0 43,0 51,75966445035678
93,0 716,0 106,0 96,0 53,233918311749505
128,0 724,0 192,0 41,0 53,25434822242512
17,0 708,0 199,0 98,0 53,17138203589893
21,0 522,0 792,0 14,0 34,99999999999969
6,0 889,0 528,0 57,0 39,35422314186206
129,0 94,0 109,0 26,0 53,263523408490066
28,0 76,0 396,0 139,0 22,45632177550356
28,0 810,0 143,0 18,0 53,31330661322691
37,0 323,0 466,0 76,0 20,331455515696003
-10,0 796,0 578,0 42,0 53,31330661322691
123,0 468,0 251,0 106,0 51,24624563412597
49,0 1028,0 181,0 74,0 53,31300169716663
64,0 1148,0 224,0 72,0 52,66141232157275
-14,0 383,0 293,0 8,0 53,31330661322691
5,0 415,0 664,0 1,0 34,99998462476452
65,0 523,0 193,0 86,0 53,244477764587856
47,0 962,0 649,0 75,0 24,999998553043923
55,0 35,0 136,0 5,0 53,31330661322691
11,0 1119,0 764,0 58,0 35,000005797892115
50,0 1202,0 140,0 57,0 53,31330661322691
43,0 235,0 260,0 72,0 46,993270635853726
72,0 177,0 458,0 53,0 24,201484619371758
-16,0 135,0 607,0 111,0 53,31330661322691
65,0 549,0 100,0 52,0 53,15702327058709
40,0 515,0 263,0 64,0 44,358075760746814
128,0 120,0 268,0 9,0 41,839546042259535
5,0 808,0 138,0 31,0 53,31330661322691
121,0 1465,0 334,0 120,0 34,99999999999977
77,0 1109,0 597,0 9,0 25,644813495324016
22,0 66,0 523,0 128,0 22,605107894212562
-14,0 340,0 59,0 77,0 53,31330661322691
90,0 918,0 234,0 86,0 52,38655719907776
